USERID,LTV
1117213,36421.3
17555675,36420.72
4285401,36418.41
5107297,36414.93
8916630,36414.9
14755450,36408.7
30220194,36378.92
6054738,36378.75
5149991,36363.83
12434517,36362.44
6474151,36342.68
1428097,36333.89
10911913,36278.37
1265490,36237.8
2985574,36214.06
107976,36209.82
8159599,36176.18
380108,36166.87
1610653,36152.41
12653172,36141.72
12747139,36110.75
17623178,36109.57
3576715,36076.19
13212053,36064.39
5156636,36047.1
6175036,36045.58
1247533,36043.87
28373597,36024.06
13416611,36014.21
11253111,35999.35
5420723,35968.86
6953903,35965.7
6177006,35938.48
5841843,35896.95
12650099,35892.91
20556585,35889.2
2402694,35888.09
1585161,35866.08
17966127,35861.83
22392353,35828.8
2606098,35809.42
3643911,35795.82
10224528,35794.22
22672700,35793.33
28439587,35769.22
32632470,35746.91
21627925,35728.6
8873349,35718.28
8353961,35700.45
4531716,35697.03
7831307,35674.5
1225560,35666.6
5122665,35664.94
1174062,35652.86
20275948,35650.27
6146192,35604.25
24642223,35574.95
19633785,35527.77
2707882,35502.31
6756040,35416.64
16791048,35369.05
3507920,35341.96
19066730,35323.12
184706,35317.81
4331605,35288.36
398273,35288.27
11741186,35256.54
2357391,35243.62
5933170,35202.87
2495003,35174.56
5219211,35172.18
15242885,35150.19
4824198,35148.99
5324114,35112.11
8136083,35111.85
6431460,35111.53
13603377,35081.15
25689425,35056.18
2777943,35047.07
2181393,35026.24
17137234,34993.92
9374797,34993.49
18482134,34979.9
5172444,34967.05
6710189,34955.77
15459092,34946.05
8645391,34920.3
3285159,34918.87
4480264,34917.39
1551993,34913.5
9470121,34885.87
3959956,34867.6
4496525,34866.53
9600481,34858.92
4015073,34854.3
1945848,34839.18
7942331,34834.11
26854583,34832.35
24331085,34830.67
8190963,34814.81
15874904,34788.57
3744323,34774.71
9287052,34734.89
17096500,34641.16
9248798,34632.03
22386382,34621.63
4676206,34578.94
2225141,34569.8
19818313,34542.54
8460202,34536.91
11809099,34535.73
18364039,34530.59
4442939,34530.28
2204807,34522.15
6189508,34521.12
18309946,34516.69
8808419,34481.91
21248192,34471.45
2898426,34449.96
22282031,34389.64
14086493,34377.09
6297349,34349.44
15121429,34320.63
28834330,34304.87
6745001,34280.42
6836343,34264.17
774503,34256
4669019,34237.21
2501006,34163.14
19912148,34135.69
24376463,34115.23
28006427,34097.93
9082685,34097.54
8618396,34095.08
19467658,34040.86
7939897,34032.43
4829115,34027.37
8021200,34011.68
14589186,33980
15299742,33970.99
5004267,33921.11
19219598,33884.57
7011677,33882.21
17011581,33866.94
24990690,33859.95
21798879,33832.89
9461593,33826.68
6537845,33818.93
3277730,33804.3
7253197,33792.96
7668489,33749.2
17177889,33728.1
17384884,33715.03
8310085,33697.77
435779,33694
787198,33659.9
5048947,33647.24
13083282,33620.56
8247076,33618.25
5005296,33608.27
3403279,33585.62
2924160,33574.26
12718702,33554.4
176883,33550.44
4312646,33522
1418693,33521.66
5640135,33519.27
5508611,33502.66
12875256,33492.32
6455093,33480.22
1166106,33468.9
19182886,33467.88
3317372,33446.41
12790150,33434.6
4300328,33428.75
13505904,33420.81
13568502,33397.63
8813100,33396.18
22840684,33389.19
3147628,33387.7
6515809,33382.5
8583870,33381.08
22116917,33379.55
2186988,33356.39
1457268,33349.22
2796570,33338.02
4468284,33335.79
9452571,33330.82
13923908,33318.93
4063357,33285.2
4889698,33277.63
328811,33246.05
2840387,33241.06
3668332,33235.82
19322092,33225.41
5499882,33178.95
6717395,33173.08
23165746,33165.27
8660925,33153.76
305735,33109.55
7192421,33102.19
19021471,33086.1
1845768,33081.7
6821457,33071.27
2938741,33065
7306930,33063.24
5917469,33051.63
5440412,33046.98
20339921,33039.85
8306252,33039.57
19494424,33019.47
2204028,32990.79
16559147,32957.72
5752665,32935.25
14123426,32882.88
20590625,32824.67
17632629,32815.58
33710054,32793.32
5436276,32785
23319056,32766.52
4309848,32761.45
2636494,32736.14
7875933,32735.44
6282890,32730.56
5146127,32704.12
24988229,32691.46
18666238,32687.59
4101836,32687.18
7932510,32681.07
4200147,32674.71
1802720,32586.78
1103524,32557.69
14464837,32546
3793380,32542.96
20492119,32522.29
22678327,32509.32
4347094,32501.49
3934336,32480.04
5305232,32469.75
23904920,32417.84
4506852,32410.12
8956595,32408.93
11958137,32396.61
6648030,32386.76
3110653,32361.48
12278659,32347.46
33363606,32344.77
3686103,32339.09
6649728,32335
21744445,32312.44
12868300,32298.29
9365198,32254.39
5587776,32237.82
25185548,32235.73
12240476,32189.07
10430501,32179.66
6121126,32157.26
6476841,32129.77
4998997,32117.76
4019451,32092.51
11481673,32085.1
7531406,32083.83
3543296,32083.04
18717593,32063.02
6983325,32052
21769438,32040.31
8589345,32015.95
550615,31985.28
9005708,31966.98
4517005,31961.38
4461157,31959
209500,31909.07
11415892,31885.37
730625,31856.77
17818782,31855.76
5032960,31854
5701796,31846.21
471933,31840.23
1478966,31838.71
2800130,31830.46
7568805,31823.6
9630301,31797.13
20787899,31791.96
18725442,31787.65
8443834,31773.7
3725037,31756.83
1253171,31751.6
6202911,31741.85
5528144,31740.31
16864786,31732.59
8885390,31727.88
9559241,31725.67
6449476,31714.56
20098446,31646.4
8439213,31644.34
11517791,31639.07
23428085,31629.31
2644220,31607.25
15407268,31593.98
172228,31574.07
14962880,31573.02
6770154,31558.31
11023031,31547.33
16105328,31527
19403498,31521.09
3408291,31517.31
15482316,31516.6
26378529,31497.93
24549861,31484.39
8145312,31469.56
19763307,31444.78
1436602,31438.01
26556853,31421.21
76418,31395.76
8099131,31383.39
17089887,31378.03
32082615,31370.04
6541194,31354.94
14860358,31353.82
18420292,31350.12
3334759,31341.41
6039980,31339.19
7477700,31300.75
13686658,31277.4
7266841,31275.19
6852443,31275
5027074,31264.69
21526794,31263.81
23850422,31256.77
1553204,31239.81
13050205,31237.64
3568649,31225.69
7588582,31197.2
6781185,31166.4
5823054,31144.09
8084638,31126.82
17194158,31120.09
4054164,31119.05
8497146,31069.26
5108978,31056.18
26751007,31054.88
7437289,31053.57
12377993,31036.86
10880371,31029.68
1631366,31019.49
23435075,30998.38
7197165,30995.48
7175952,30984.5
19425834,30972.16
2183374,30971.19
26799833,30956.5
8182395,30951.18
8776011,30932.22
3567163,30928.41
8878163,30902.33
1457537,30881.38
4940096,30872.81
1750146,30842.74
12454380,30834.25
7788354,30830.13
6811435,30819.52
15526131,30815.94
9234511,30812.24
1439620,30800.65
11504330,30796.37
6082769,30794.82
3381550,30790.18
5287362,30780.01
8689510,30758.94
9486883,30748.08
8363369,30716.82
7968262,30665.09
24902703,30658.87
5313145,30657.45
13711968,30656.95
15396902,30631.05
13814421,30621.91
6218905,30575.68
12941807,30573.18
4868499,30552.27
5604133,30537.58
15135863,30524.34
6172541,30524.08
12379354,30520
1374442,30513.69
17070962,30508.6
16999152,30484.79
59934,30476.32
3715730,30450.26
6880294,30415.13
33119206,30409.72
7224086,30400
6975471,30397.95
5111187,30392.75
18116923,30381.07
803854,30354.06
9121460,30340.46
21329689,30339.93
9247768,30333.09
534645,30326.74
26014655,30326.38
6794754,30301.49
8750479,30285.8
3815591,30280.11
18377305,30243.89
14363832,30237.61
24905066,30232.68
16274864,30226.11
26734824,30219.61
4488797,30217.09
9611067,30190.58
2811480,30135.29
5229187,30118.95
3943909,30113.42
4378918,30112.9
5046438,30110.62
7158034,30104.98
8083057,30088.03
17015963,30087.18
4349366,30085.6
2165356,30080.18
8006338,30079.55
744582,30014.7
8638195,30005.49
18722232,29997.12
6405389,29983.91
4046805,29980.19
2366465,29979.8
25096328,29966.84
6246484,29964.49
20161713,29953.46
5355528,29948.42
9463932,29919.88
20024674,29869.78
8058287,29844.95
6363886,29807.46
18329666,29803.72
5821932,29784.37
21135614,29783.79
5300388,29780.27
24522777,29769.23
3314993,29761.22
4274998,29759.77
19082168,29752.12
21326322,29736.79
16486784,29716.74
4558765,29643.74
3506680,29624.93
12162300,29624.52
6131920,29614.52
9299329,29601.63
6096827,29600.19
21698218,29583.4
2437482,29568.63
8266808,29567
7654085,29557.87
25430530,29549.36
3256781,29546.09
15108976,29541.66
227677,29536.99
12877113,29535.05
3726657,29531.75
4052418,29513.87
20050937,29487.78
3594930,29478.4
26258044,29432.54
6550722,29431.75
14115389,29409
5157064,29397.3
4366699,29389.9
2173791,29385.99
20203880,29380.56
1648761,29352.19
1694,29349.45
11278892,29340.52
17552813,29335.16
23071558,29333.02
4589463,29331.5
11984250,29315.1
7208560,29311.69
7989053,29275.59
21369438,29260.83
3888063,29249.35
228741,29246.74
12916061,29233.65
132129,29225.4
4778232,29221.97
9537765,29199.05
23663134,29174.3
14930889,29163.88
25081454,29163.15
12660349,29158.75
4403409,29148.83
23550212,29138.76
6256389,29136.04
22795774,29130
5317218,29115.46
2482828,29112.44
21622665,29107.08
3674036,29106.37
11345668,29079.6
3952357,29077.8
2211747,29040.27
222830,29036.24
2352438,29035.43
8194776,29034.22
8286870,29010.11
25447750,28991.33
10313229,28954.01
7607376,28949.69
16250039,28948.33
18836087,28915.87
4076129,28906.77
5539827,28900.66
16874094,28899.44
13446451,28854.02
8947707,28852.97
5748317,28835.3
5403432,28834.45
9448683,28830.43
14580201,28829.95
4120681,28825.36
25292307,28810.66
4288598,28808.83
9067787,28790.65
16415179,28787.79
322398,28767.88
5527752,28719.8
3564933,28709.97
7996532,28707.28
2301512,28660.87
3793002,28633.77
10044814,28617.36
29430815,28616.17
5503991,28603.72
8259481,28592.42
436780,28586.36
6119180,28581.3
3874142,28562
13481775,28555.57
4415786,28551.51
18710763,28547.65
21487926,28518.96
17054868,28470.18
18592538,28435.17
4927971,28433.17
21200000,28416.39
20117511,28413.36
15871009,28406.73
4222678,28392.18
9762501,28390.9
441185,28390.55
6605143,28389.3
2455348,28385.18
10280233,28367.13
17256747,28363.66
6086024,28353.62
5436008,28343.9
3210291,28343.69
20804441,28339.04
6484017,28330.91
17486953,28326.9
15124973,28325.86
385508,28316.73
5462984,28298.5
5463186,28270.78
15657629,28219.96
8940078,28188.12
5496254,28187.79
9244584,28173.65
1905467,28167.19
3269317,28159.63
19731623,28139.73
2651515,28127.33
5445019,28119.01
19001229,28102.68
19723459,28092.77
6486745,28088.4
20456890,28071.6
3403974,28062.25
1456726,28052.43
7020957,28050.02
32584190,28038.12
3503780,28015.57
9617663,28010
8302385,28001.35
24003417,27996.44
13887805,27987.03
3567380,27983.29
22940643,27979.84
1519826,27968.17
21052033,27959.53
14027302,27956.49
4919916,27919.03
8308615,27912.96
5785299,27902.54
17828347,27901.49
16743950,27896.33
10351986,27893
29253726,27855.74
4732794,27848.19
18291244,27816.38
9544885,27811.03
4812914,27802.9
16475743,27798.59
6089034,27797.01
19541722,27789.03
5256266,27776.08
19655813,27773.47
808209,27763.56
20361899,27757.16
3864221,27750.8
15415648,27747.82
18145953,27744.41
1558977,27744.38
15982828,27729.56
6842691,27728.86
7272924,27726.4
16904163,27710.65
1297603,27709.38
21481926,27683.11
1233439,27680.87
26271409,27680.71
383485,27678.92
25975542,27672.29
2187546,27662.53
4573446,27656.54
3633304,27649.53
5616110,27645.93
27711315,27630.92
5005463,27629.36
7241664,27628.78
14625694,27617.38
1438649,27614.24
7842552,27610.42
24907114,27592.04
4243072,27584.82
7105625,27582.11
17043931,27561.16
5772774,27541.33
10529424,27535.38
20375571,27519.89
4744994,27518.53
26133141,27506.29
30165514,27497.77
6668891,27489.03
4164795,27486.03
6215612,27470.63
4563600,27465.74
7971567,27462.58
32698022,27449.44
16383756,27437.6
4257928,27431.28
8353642,27430.53
1235514,27420.11
23382958,27414.58
5730064,27412.83
29650812,27409.15
6815699,27401.06
25345771,27384.21
6745420,27374.59
101285,27369.78
1217997,27365.08
5741738,27356.24
4990296,27349.98
20356671,27347.65
6336138,27325.51
24691762,27320.05
6444852,27300.79
21225015,27293.19
15845840,27270.04
17987689,27269.36
24501262,27267.02
24983543,27264.45
8695186,27252.55
2943529,27251.02
16284160,27244.14
4189434,27230.13
5138641,27229.32
212854,27226.42
2831965,27199.18
2645870,27169.96
18576602,27169.36
4915566,27142.45
14950014,27122.13
6287230,27116.63
1225771,27105.61
3415200,27102.3
3231791,27100.56
7235500,27082.66
4414240,27079.93
27093649,27069.36
18495696,27059.54
23793181,27056.21
2382336,27042.86
9615746,27037.83
5867607,27035.24
22715428,27008.24
5112028,26995.43
7781145,26992.68
11368131,26983.43
5292633,26974.25
18964157,26962.23
4981644,26947.76
26304944,26939.57
8840590,26932.97
8581548,26918.64
6277393,26917.94
7058305,26914.33
3085898,26905.39
6466032,26896.98
9099963,26895.34
19818270,26892
4885703,26885.47
1698643,26880.4
7034622,26879.2
5016427,26866.34
19623064,26851.84
4733310,26837.01
5608215,26805.91
5748160,26778.07
20229311,26770.21
9120363,26768.6
2039784,26767.34
14882919,26750.14
2975636,26741.67
2996117,26734.75
8625123,26726.53
19173308,26713.4
9635187,26706.71
21007810,26698.76
7502126,26689.67
3399599,26677.37
19581998,26672.12
5252877,26664.75
3002138,26659.99
18757170,26658.38
12121380,26651
8846660,26628.92
3087973,26627.47
1314828,26627.31
16838962,26618.4
18900017,26610.42
7382760,26605.65
8526261,26578.12
18604214,26577.26
5302857,26569.35
5721455,26557.91
21144402,26556.38
5252260,26553.46
8781491,26542.08
5137976,26538.01
24647481,26537.73
3400377,26524.17
2919666,26503.68
11822884,26497.6
7110708,26463.85
6754916,26435.59
177219,26429.15
9275599,26419.52
8379095,26418.85
12284238,26415.72
10189371,26404.86
3604034,26393.51
20022230,26376.21
8806249,26371.78
15269553,26349.94
14864793,26340
1583309,26337.09
6005320,26317.69
6092460,26311.2
8546753,26304.52
31079937,26291.28
5548215,26285.2
20122746,26276.2
15849561,26272.75
4655854,26258.43
6709478,26256.75
17966740,26249.92
5677175,26216.91
22799504,26212.16
29329343,26193.95
2312573,26188.32
8243474,26172.72
2476197,26158.44
5011430,26148
6287566,26134.86
15662544,26131.5
15450602,26130.57
16121871,26105.47
4457519,26104.3
4612345,26096.41
24325773,26092.04
12915342,26089.95
8631222,26084.93
13130378,26076.72
5083956,26075.79
5341130,26064.69
30576575,26051.94
4778449,26035.76
8200276,26034.71
5592898,26023.32
21908752,26018.66
157004,26017.38
13900947,26014.63
4471768,25984.18
13174047,25976.31
7656253,25928.66
1545197,25916.44
22434539,25909.27
3641731,25885.06
12692471,25882.94
4013708,25873.38
4091498,25838.28
1900519,25832.44
30974244,25819.1
2212251,25806.6
24548757,25805.71
11444374,25795.12
7458551,25794.84
7731541,25787.89
3965455,25737.33
5544696,25729.5
3406924,25721.6
10840247,25715.68
5829445,25711.21
3547875,25701.59
6407775,25689.82
4604912,25683.34
1917729,25681.69
18603512,25679.1
3547444,25672.34
14577479,25657.45
21131825,25652.91
25168391,25650.77
844007,25640.34
1526131,25637.84
5357732,25620.42
13790373,25618.07
4123305,25601.5
6234960,25599.4
8654619,25598.88
5282499,25592.53
22439282,25590.69
25977442,25589.49
6147675,25576.68
2022235,25549.71
8470739,25545.66
4663193,25526.39
25161663,25519.08
3876681,25511.66
7290522,25495.2
31292663,25491.97
19875610,25486.49
2447571,25485.28
6189370,25470.45
4175872,25465.74
18554248,25451.99
16458200,25451.54
5910511,25442.9
5149299,25438.74
6178324,25432.73
13746286,25374.42
3896097,25359.36
6419948,25341.33
11514107,25334.9
1714684,25308.86
19659495,25284.65
1656376,25270.28
25176007,25264.91
849379,25259.24
6834755,25252.82
5481001,25250.5
8912673,25247.08
380688,25228.33
3890055,25223.89
20693850,25215.54
5506791,25206.98
24089465,25203.05
7182924,25195.72
6179851,25192.11
6912685,25171.24
13107437,25170.75
8562901,25160.64
4463540,25158.88
6120696,25142.39
24595881,25120.43
4560669,25117.17
25634981,25114.9
13605225,25099.09
12848603,25079.19
4632008,25069.72
9275348,25063.74
7902699,25061.8
3393867,25056.32
18896847,25052.8
6787158,25045.57
4613204,25036.01
29254200,25029.8
7956510,25024.25
20322485,25023.26
11800409,25007.31
8588491,25006.99
15003602,24997.75
8892291,24997.38
20635637,24977.05
3870071,24975.86
17571577,24955.41
24500154,24950.39
5625484,24922.73
4937222,24916.11
17197370,24905.07
3690418,24902.23
8721670,24891.89
17263476,24886.51
12427323,24876.83
178624,24870.5
1516038,24866.83
9028870,24864.52
697543,24860
21690549,24841.39
237191,24832.69
17599307,24832.67
16051398,24832.61
23374730,24831.29
20850164,24830.59
3695768,24820.42
6015245,24809.51
16769439,24797.86
6631879,24795.82
5543790,24785.67
13556075,24781.26
2131017,24775.8
25418761,24768.41
4648028,24767.12
6501554,24765.9
11841675,24761.93
1556873,24759.93
8953725,24728.58
13435477,24725.43
4157512,24725.09
5733850,24719.98
4482273,24685.59
6151908,24644.98
1067826,24642.66
3723861,24642.62
19592664,24639.38
2395481,24634.8
4821765,24627.34
24352281,24624.61
7464734,24610.62
6661648,24598.98
6073849,24598.5
11481559,24591.61
20502075,24569.1
21630261,24566.9
11204231,24566.79
1153063,24561.76
6403718,24556.44
6075230,24553.14
1627154,24541.28
13088442,24541.21
19283495,24540.63
32311674,24527.97
8932131,24513.35
12471134,24509.99
15296096,24500.05
3941806,24493.24
15722667,24470.06
18102971,24460.04
26041518,24458.86
12343765,24449.35
4735261,24444.83
2883709,24434.49
12793748,24416.6
7050622,24413.75
6161518,24412.99
387089,24405.24
13117173,24404.5
20384816,24402.1
5440558,24396.42
27397736,24389.72
17200451,24374.86
20128097,24371.71
331396,24368.96
9868815,24361.86
17965373,24360.36
7923697,24357.79
20923775,24356.96
5133590,24335.97
17770052,24312.1
5432069,24309.68
8321589,24297.04
4837181,24295.13
32779251,24290.41
1929147,24282.25
5001621,24266.62
5379569,24262.92
3609727,24251.73
1205826,24244.76
2479895,24242.03
13973179,24220.3
3485541,24201.35
15868896,24199.27
4483029,24198
1163381,24174.11
6546148,24127.64
22813356,24114.22
12853785,24105.22
28254092,24085.49
27802168,24050.93
19846493,24047.35
279900,24038.74
5877383,24035.71
19741778,24032.31
4989584,24011.21
28045759,24003.02
106258,23993.36
18562921,23982.17
5751584,23958.68
7039726,23944.23
22102335,23933.72
18945619,23932.17
5521986,23927.25
20959818,23923.51
18517458,23912.32
26103749,23895.19
2375392,23883.82
6172443,23882.65
4873563,23879.06
2407793,23875.16
12140724,23856.34
5762265,23837.11
1258746,23828.66
11308009,23804.73
22226175,23798.01
5277779,23789.21
4792783,23775.6
5370720,23774.16
13353661,23763.8
